URL,HTTP Status,Redirect,Title,Meta Description,H1,Canonical,대표지역명,작업명,키워드수,핵심단어포함,FAQ일치,Alt일치,CTA여부,브랜드Ok,Query여부,Soft404,카테고리
"/seoul/seodaemun/hongje-dong/factory-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/hongje-dong/building-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/hongje-dong/flood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/hongje-dong/warehouse-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/hongje-dong/hospital-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/exterior-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/window-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/fire-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/floor-wax-coating",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/awning-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/signboard-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/interior-post-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/completion-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/hood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/hoarder-house-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/special-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/floor-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/move-in-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/moving-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/office-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/store-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/factory-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/building-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/flood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/warehouse-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/chungjeongro-dong/hospital-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/exterior-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/window-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/fire-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/floor-wax-coating",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/awning-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/signboard-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/interior-post-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/completion-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/hood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/hoarder-house-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/special-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/floor-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/move-in-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/moving-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/office-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/store-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/factory-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/building-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/flood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/warehouse-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/cheonyeon-dong/hospital-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/exterior-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/window-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/fire-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/floor-wax-coating",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/awning-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/signboard-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/interior-post-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/completion-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/hood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/hoarder-house-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/special-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/floor-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/move-in-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/moving-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/office-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/store-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/factory-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/building-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/flood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/warehouse-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/naengcheon-dong/hospital-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/exterior-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/window-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/fire-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/floor-wax-coating",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/awning-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/signboard-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/interior-post-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/completion-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/hood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/hoarder-house-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/special-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/floor-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/move-in-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/moving-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/office-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/store-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/factory-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/building-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/flood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/warehouse-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daesin-dong/hospital-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/exterior-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/window-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/fire-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/floor-wax-coating",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/awning-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/signboard-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/interior-post-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/completion-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/hood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/hoarder-house-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/special-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/floor-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/move-in-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/moving-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/office-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/store-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/factory-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/building-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/flood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/warehouse-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/daehyeon-dong/hospital-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/exterior-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/window-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/fire-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/floor-wax-coating",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/awning-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/signboard-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/interior-post-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/completion-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/hood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/hoarder-house-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/special-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/floor-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/move-in-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/moving-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/office-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/store-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/factory-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/building-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/flood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/warehouse-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/migeun-dong/hospital-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/exterior-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/window-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/fire-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/floor-wax-coating",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/awning-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/signboard-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/interior-post-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/completion-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/hood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/hoarder-house-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/special-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/floor-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/move-in-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/moving-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/office-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/store-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/factory-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/building-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/flood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/warehouse-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/bongwon-dong/hospital-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/exterior-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/window-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/fire-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/floor-wax-coating",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/awning-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/signboard-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/interior-post-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/completion-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/hood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/hoarder-house-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/special-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/floor-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/move-in-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/moving-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/office-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/store-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/factory-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/building-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/flood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/warehouse-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/yeongcheon-dong/hospital-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/exterior-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/window-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/fire-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/floor-wax-coating",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/awning-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/signboard-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/interior-post-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/completion-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/hood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/hoarder-house-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/special-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/floor-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/move-in-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/moving-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/office-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/store-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/factory-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/building-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/flood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/warehouse-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/okcheon-dong/hospital-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/exterior-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/window-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/fire-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/floor-wax-coating",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/awning-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/signboard-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/interior-post-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/completion-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/hood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/hoarder-house-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/special-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/floor-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/move-in-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/moving-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/office-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/store-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/factory-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/building-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/flood-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/warehouse-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/changcheon-dong/hospital-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/hap-dong/exterior-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
"/seoul/seodaemun/hap-dong/window-cleaning",404,"N","","","","","","",0,"N","N/A","N/A","N","N","N","N","404"
